Wavelengths,Int1,Int2
6499.0,281362.2168046645,82365.2694379223
6500.0,281339.7448961694,82358.6910678092
6501.0,281317.25000527786,82352.10596988702
6502.0,281294.73215471744,82345.51415080897
6503.0,281272.1913672028,82338.91561722451
6504.0,281249.62766543764,82332.31037577981
6505.0,281227.0410721125,82325.69843311732
6506.0,281204.4316099074,82319.07979587626
6507.0,281181.7993014889,82312.45447069201
6508.0,281159.1441695129,82305.8224641968
6509.0,281136.466236623,82299.18378301927
6510.0,281113.76552545023,82292.53843378434
6511.0,281091.0420586147,82285.88642311383
6512.0,281068.2958587236,82279.2277576256
6513.0,281045.526948373,82272.56244393448
6514.0,281022.7353501468,82265.89048865157
6515.0,280999.92108661635,82259.21189838435
6516.0,280977.08418034186,82252.52667973706
6517.0,280954.2246538717,82245.83483931042
6518.0,280931.34252974094,82239.13638370135
6519.0,280908.43783047446,82232.43131950365
6520.0,280885.51057858375,82225.71965330734
6521.0,280862.56079656957,82219.0013916992
6522.0,280839.5885069195,82212.2765412622
6523.0,280816.5937321105,82205.54510857619
6524.0,280793.5764946065,82198.80710021721
6525.0,280770.53681685944,82192.06252275775
6526.0,280747.47472131054,82185.31138276724
6527.0,280724.39023038774,82178.55368681117
6528.0,280701.2833665076,82171.7894414517
6529.0,280678.15415207477,82165.01865324749
6530.0,280655.0026094817,82158.24132875368
6531.0,280631.8287611089,82151.4574745219
6532.0,280608.6326293255,82144.66709710039
6533.0,280585.4142364875,82137.87020303358
6534.0,280562.17360494006,82131.06679886278
6535.0,280538.9107570157,82124.25689112555
6536.0,280515.6257150356,82117.44048635614
6537.0,280492.31850130815,82110.61759108503
6538.0,280468.9891381304,82103.78821183936
6539.0,280445.6376477875,82096.95235514289
6540.0,280422.2640525519,82090.11002751549
6541.0,280398.8683746857,82083.26123547406
6542.0,280375.45063643827,82076.40598553148
6543.0,280352.01086005004,82069.54428419759
6544.0,280328.5490677521,82062.6761379783
6545.0,280305.06528177444,82055.80155337622
6546.0,280281.5595243596,82048.92053689052
6547.0,280258.0318177964,82042.03309501673
6548.0,280234.4821844991,82035.13923424696
6549.0,280210.91064718715,82028.23896106987
6550.0,280187.31722928607,82021.3322819703
6551.0,280163.7019558164,82014.41920343004
6552.0,280140.064855306,82007.49973192693
6553.0,280116.40596386365,82000.57387393573
6554.0,280092.7253336745,81993.64163592734
6555.0,280069.0230504245,81986.70302436939
6556.0,280045.29926838435,81979.75804572586
6557.0,280021.55427978834,81972.8067064572
6558.0,279997.7886495365,81965.84901302065
6559.0,279974.003471928,81958.88497186932
6560.0,279950.2008509478,81951.91458945369
6561.0,279926.38478193746,81944.93787221986
6562.0,279902.562739529,81937.95482661096
6563.0,279878.748482782,81930.9654590665
6564.0,279854.96691431495,81923.9697760224
6565.0,279831.26233133976,81916.96778391108
6566.0,279807.71215501026,81909.95948916154
6567.0,279784.4493077271,81902.94489819906
6568.0,279761.6979223267,81895.92401744582
6569.0,279739.82910323667,81888.89685332005
6570.0,279719.44607715757,81881.86341223675
6571.0,279701.511257021,81874.82370060723
6572.0,279687.53135716385,81867.77772483947
6573.0,279679.82040059526,81860.7254913378
6574.0,279681.8636373155,81853.66700650306
6575.0,279698.80709122727,81846.60227673262
6576.0,279738.0963441725,81839.53130842042
6577.0,279810.2825817057,81832.45410795668
6578.0,279930.00199773884,81825.37068172828
6579.0,280117.1145889203,81818.28103611844
6580.0,280397.9588716683,81811.1851775071
6581.0,280806.6399037243,81804.08311227054
6582.0,281386.22068785777,81796.9748467814
6583.0,282189.6354139624,81789.86038740903
6584.0,283280.09363948216,81782.73974051928
6585.0,284730.70674478903,81775.6129124743
6586.0,286623.0532878043,81768.47990963288
6587.0,289044.4204317191,81761.34073835018
6588.0,292083.52522702876,81754.19540497793
6589.0,295824.63875817036,81747.04391586434
6590.0,300340.20721060707,81739.88627735419
6591.0,305682.27563052106,81732.72249578859
6592.0,311873.24881732906,81725.5525775053
6593.0,318896.73222507857,81718.3765288386
6594.0,326689.3344674987,81711.19435611945
6595.0,335134.32463694597,81704.00606567581
6596.0,344057.86677905376,81696.81166383356
6597.0,353228.1662896967,81689.61115691822
6598.0,362357.2780132892,81682.4045512592
6599.0,371104.6610965941,81675.19185320046
6600.0,379081.0799041143,81667.97306912333
6601.0,385851.5453596885,81660.7482054991
6602.0,390937.1137780588,81653.51726900382
6603.0,393817.7549827848,81646.28026676664
6604.0,393941.8409794204,81639.03720689799
6605.0,390750.87366021087,81631.78809959244
6606.0,383728.8039381178,81624.53295938806
6607.0,372481.49218202167,81617.27180971863
6608.0,356842.51155103405,81610.00469191345
6609.0,336988.1833386822,81602.73168267167
6610.0,313532.07936117455,81595.45292736749
6611.0,287563.56142437895,81588.16870235417
6612.0,260601.3094842186,81580.87952933874
6613.0,234451.80637256068,81573.58638137262
6614.0,210989.1644225996,81566.2910467412
6615.0,191897.1933739993,81558.99675929807
6616.0,178428.0296516951,81551.70926879728
6617.0,171229.1589454114,81544.43862186768
6618.0,170273.69982099143,81537.20206478609
6619.0,174903.72154526797,81530.02867562877
6620.0,183971.1059704602,81522.96659749803
6621.0,196041.50883830563,81516.09408402993
6622.0,209617.8354798197,81509.53598167411
6623.0,223340.91912490033,81503.48774200876
6624.0,236135.16935934825,81498.24953763756
6625.0,247282.66215756736,81494.2734673841
6626.0,256426.30033641175,81492.2270567425
6627.0,263517.0002284185,81493.0761155744
6628.0,268728.1440812327,81498.18929060732
6629.0,272361.63871955086,81509.46510300925
6630.0,274765.00373379287,81529.4796583526
6631.0,276270.7344319684,81561.64938997767
6632.0,277160.8400371977,81610.3981184485
6633.0,277653.2323321375,81681.31157410762
6634.0,277903.46506438224,81781.25583436515
6635.0,278014.9014546414,81918.42972638314
6636.0,278051.7258674872,82102.31634985085
6637.0,278051.2227197026,82343.49697186235
6638.0,278033.61356465216,82653.29322607418
6639.0,278009.0741191591,83043.21222705644
6640.0,277982.28774338047,83524.18477856975
6641.0,277955.1615743928,84105.60930088833
6642.0,277928.32148636377,84794.24219264471
6643.0,277901.86970528524,85593.00644172844
6644.0,277875.73459207424,86499.82043079332
6645.0,277849.81366857677,87506.573084882
6646.0,277824.0213916765,88598.38449984764
6647.0,277798.2980813638,89753.28827625299
6648.0,277772.6058623153,90942.44987261666
6649.0,277746.92210470623,92130.99382149571
6650.0,277721.2338561193,93279.45420443948
6651.0,277695.53394537716,94345.79319583646
6652.0,277669.81851074,95287.86034444888
6653.0,277644.08552428946,96066.10076490979
6654.0,277618.33394766995,96646.27377696244
6655.0,277592.56326443545,97001.92319447434
6656.0,277566.7732277828,97116.35143852075
6657.0,277540.9637275511,96983.89236803497
6658.0,277515.1347215566,96610.34769082439
6659.0,277489.2862008276,96012.54013930807
6660.0,277463.41817233013,95217.03134077713
6661.0,277437.53065054497,94258.14048106292
6662.0,277411.6236534302,93175.46955019477
6663.0,277385.6972005222,92011.18331693362
6664.0,277359.75131205923,90807.30276647245
6665.0,277333.7860085803,89603.25004931712
6666.0,277307.80131074926,88433.83608747323
6667.0,277281.79723927606,87327.81733480716
6668.0,277255.7738148811,86307.07601944446
6669.0,277229.73105828563,85386.40869669642
6670.0,277203.66899020015,84573.84966742585
6671.0,277177.58763132716,83871.41457051682
6672.0,277151.48700235627,83276.12778240273
6673.0,277125.36712396576,82781.19455420104
6674.0,277099.2280168223,82377.19197129663
6675.0,277073.0697015805,82053.17712394152
6676.0,277046.8921988832,81797.64104772244
6677.0,277020.69552936027,81599.26807694045
6678.0,276994.47971363144,81447.48828981769
6679.0,276968.2447723028,81332.83309355912
6680.0,276941.9907259691,81247.11948108219
6681.0,276915.7175952132,81183.49709193203
6682.0,276889.4254006061,81136.39482655886
6683.0,276863.1141627064,81101.40181545774
6684.0,276836.7839020616,81075.11262247556
6685.0,276810.4346392058,81054.96015065596
6686.0,276784.0663946626,81039.05302600593
6687.0,276757.67918894294,81026.02810919586
6688.0,276731.2730425455,81014.92372117568
6689.0,276704.84797595814,81005.07535746193
6690.0,276678.40400965547,80996.03307663098
6691.0,276651.94116410107,80987.4982125017
6692.0,276625.4594597455,80979.27634335424
6693.0,276598.958917029,80971.24331310019
6694.0,276572.43955637835,80963.32132275225
6695.0,276545.90139820916,80955.46252416584
6696.0,276519.34446292487,80947.63802854634
6697.0,276492.7687709166,80939.83071053735
6698.0,276466.17434256466,80932.03060116996
6699.0,276439.5611982363,80924.23200155386
6700.0,276412.9293582871,80916.43171244508
6701.0,276386.27884306095,80908.62797050863
6702.0,276359.6096728893,80900.8198220169
6703.0,276332.9218680924,80893.00676137452
6704.0,276306.21544897824,80885.18852654018
6705.0,276279.49043584225,80877.36498546325
6706.0,276252.7468489692,80869.5360742358
6707.0,276225.98470863013,80861.70176403731
6708.0,276199.20403508644,80853.86204379724
6709.0,276172.4048485856,80846.01691126537
6710.0,276145.58716936404,80838.1663684984
6711.0,276118.7510176462,80830.3104196183
6712.0,276091.8964136443,80822.44906971959
6713.0,276065.02337755915,80814.58232434587
6714.0,276038.13192957925,80806.71018924362
6715.0,276011.2220898808,80798.83267024791
6716.0,275984.2938786294,80790.94977323155
6717.0,275957.34731597704,80783.061504081
6718.0,275930.3824220654,80775.16786868709
6719.0,275903.39921702346,80767.26887294007
6720.0,275876.3977209692,80759.36452272804
6721.0,275849.37795401114,80751.4548239364
6722.0,275822.33993624855,80743.53978244675
6723.0,275795.2836877804,80735.61940413776
6724.0,275768.2092287186,80727.6936948844
6725.0,275741.11657922354,80719.76266055832
6726.0,275714.0057595844,80711.82630702747
6727.0,275686.87679040595,80703.88464015657
6728.0,275659.72969302087,80695.93766580663
6729.0,275632.56449040346,80687.98538983527
6730.0,275605.38120914204,80680.02781809664
6731.0,275578.1798836316,80672.06495644145
6732.0,275550.96056482376,80664.09681071671
6733.0,275523.72333817056,80656.12338676622
6734.0,275496.468359753,80648.14469043023
6735.0,275469.1959277249,80640.16072754533
6736.0,275441.90662102186,80632.17150394474
6737.0,275414.60156373086,80624.17702545825
6738.0,275387.2829196442,80616.17729791219
6739.0,275359.95480011794,80608.1723271292
6740.0,275332.62489913247,80600.16211892868
6741.0,275305.30738163483,80592.1466791264
6742.0,275278.0278867106,80584.12601353473
6743.0,275250.8320230511,80576.1001279625
6744.0,275223.79950476706,80568.06902821506
6745.0,275197.067190755,80560.03272009433
6746.0,275170.8658496766,80551.9912093988
6747.0,275145.57756864233,80543.94450192327
6748.0,275121.8234179798,80535.89260345922
6749.0,275100.5942640265,80527.8355197948
6750.0,275083.4413416688,80519.77325671435
6751.0,275072.747009084,80511.70581999898
6752.0,275072.0993769717,80503.63321542615
6753.0,275086.79625075875,80495.55544877009
6754.0,275124.5026796293,80487.47252580122
6755.0,275196.0806546396,80479.38445228689
6756.0,275316.59721636627,80471.29123399052
6757.0,275506.4965732925,80463.19287667244
6758.0,275792.8914654808,80455.08938608933
6759.0,276210.88870757207,80446.98076799439
6760.0,276804.81515635276,80438.86702813732
6761.0,277629.157221849,80430.74817226452
6762.0,278748.976255581,80422.62420611887
6763.0,280239.5233128301,80414.49513543949
6764.0,282184.76170732296,80406.36096596252
6765.0,284674.5270692817,80398.22170342015
6766.0,287800.12351275905,80390.0773535414
6767.0,291648.27807810396,80381.92792205175
6768.0,296293.55375135323,80373.77341467317
6769.0,301789.5442717935,80365.61383712421
6770.0,308159.4207048252,80357.44919512008
6771.0,315386.63881978445,80349.27949437205
6772.0,323406.80830403004,80341.10474058855
6773.0,332101.8278573033,80332.924939474
6774.0,341297.36700142344,80324.7400967299
6775.0,350764.6014887384,80316.5502180537
6776.0,360226.7800477577,80308.35530913985
6777.0,369370.73637309606,80300.15537567911
6778.0,377862.90809128,80291.95042335878
6779.0,385368.8520308441,80283.74045786283
6780.0,391574.73343158286,80275.52548487156
6781.0,396208.8968102085,80267.30551006205
6782.0,399061.46498731617,80259.08053910773
6783.0,400000.0,80250.8505776786
6784.0,398979.59873454954,80242.61563144132
6785.0,396046.3514097703,80234.375706059
6786.0,391333.7919039034,80226.13080719126
6787.0,385052.7206889454,80217.88094049437
6788.0,377475.4806633019,80209.62611162095
6789.0,368916.31902143057,80201.36632622045
6790.0,359709.8042487067,80193.10158993854
6791.0,350189.3511790224,80184.83190841765
6792.0,340667.7427706635,80176.55728729679
6793.0,331421.16499677923,80168.27773221125
6794.0,322677.7582156869,80159.99324879324
6795.0,314611.1157398674,80151.7038426711
6796.0,307338.6089055861,80143.40951947021
6797.0,300923.95563650544,80135.1102848119
6798.0,295383.1223122659,80126.80614431463
6799.0,290692.476860314,80118.497103593
6800.0,286798.08963312104,80110.18316825836
6801.0,283625.1830742014,80101.86434391855
6802.0,281086.92405919434,80093.54063617799
6803.0,279091.992204608,80085.21205063749
6804.0,277550.60407259874,80076.87859289485
6805.0,276378.8956324169,80068.5402685438
6806.0,275501.7427985101,80060.19708317505
6807.0,274854.22268918686,80051.84904237595
6808.0,274381.98646148655,80043.49615172984
6809.0,274040.835314262,80035.13841681741
6810.0,273795.77577903226,80026.77584321506
6811.0,273619.7913516754,80018.4084364966
6812.0,273492.51664551464,80010.03620223157
6813.0,273398.947140888,80001.65914598676
6814.0,273328.2690078802,79993.27727332503
6815.0,273272.8533034485,79984.89058980605
6816.0,273227.4286095752,79976.49910098598
6817.0,273188.4256401646,79968.10281241764
6818.0,273153.4751608906,79959.70172965017
6819.0,273121.0348873427,79951.29585822963
6820.0,273090.1199305943,79942.88520369807
6821.0,273060.11313354375,79934.46977159477
6822.0,273030.6349238405,79926.04956745522
6823.0,273001.4561221533,79917.62459681138
6824.0,272972.440860255,79909.19486519211
6825.0,272943.5100358564,79900.76037812243
6826.0,272914.61841742776,79892.32114112438
6827.0,272885.7406007012,79883.87715971608
6828.0,272856.8625709568,79875.42843941262
6829.0,272827.97673517064,79866.97498572533
6830.0,272799.0790548073,79858.51680416243
6831.0,272770.16742313956,79850.05390022845
6832.0,272741.2407644896,79841.58627942471
6833.0,272712.2985436646,79833.11394724886
6834.0,272683.3405037864,79824.6369091953
6835.0,272654.3665287675,79816.15517075484
6836.0,272625.3765724981,79807.66873741512
6837.0,272596.37062303984,79799.1776146601
6838.0,272567.34868485155,79790.68180797042
6839.0,272538.3107701219,79782.18132282345
6840.0,272509.25689461484,79773.67616469262
6841.0,272480.1870757213,79765.16633904859
6842.0,272451.10133155144,79756.65185135812
6843.0,272421.99968052795,79748.1327070849
6844.0,272392.88214120053,79739.60891168883
6845.0,272363.7487321677,79731.08047062671
6846.0,272334.59947204025,79722.54738935163
6847.0,272305.4343794286,79714.00967331357
6848.0,272276.25347293494,79705.46732795885
6849.0,272247.05677115155,79696.9203587305
6850.0,272217.8442926597,79688.368771068
6851.0,272188.6160560295,79679.81257040758
6852.0,272159.3720798194,79671.25176218203
6853.0,272130.11238257546,79662.68635182048
6854.0,272100.83698283334,79654.116344749
6855.0,272071.54589911597,79645.54174638996
6856.0,272042.2391499357,79636.9625621626
6857.0,272012.9167537918,79628.3787974824
6858.0,271983.5787291732,79619.79045776167
6859.0,271954.2250945563,79611.19754840924
6860.0,271924.8558684066,79602.60007483061
6861.0,271895.47106917726,79593.99804242772
6862.0,271866.0707153102,79585.3914565992
6863.0,271836.6548252352,79576.78032274015
6864.0,271807.2234173712,79568.1646462425
6865.0,271777.7765101249,79559.54443249453
6866.0,271748.31412189134,79550.9196868812
6867.0,271718.8362710547,79542.29041478425
6868.0,271689.34297598654,79533.6566215817
6869.0,271659.8342550471,79525.0183126483
6870.0,271630.310126585,79516.37549335539
6871.0,271600.7706089381,79507.7281690711
6872.0,271571.2157204309,79499.07634515973
6873.0,271541.645479378,79490.42002698267
6874.0,271512.0599040809,79481.75921989742
6875.0,271482.459012831,79473.09392925858
6876.0,271452.84282390634,79464.42416041682
6877.0,271423.2113555753,79455.74991871996
6878.0,271393.5646260933,79447.07120951207
6879.0,271363.90265370434,79438.38803813381
6880.0,271334.22545664123,79429.70040992266
6881.0,271304.5330531247,79421.00833021247
6882.0,271274.8254613644,79412.31180433392
6883.0,271245.1026995579,79403.61083761412
6884.0,271215.3647858917,79394.90543537689
6885.0,271185.6117385403,79386.19560294265
6886.0,271155.8435756668,79377.48134562837
6887.0,271126.0603154222,79368.76266874757
6888.0,271096.26197594707,79360.03957761066
6889.0,271066.4485753691,79351.31207752429
6890.0,271036.62013180554,79342.58017379204
6891.0,271006.7766633612,79333.84387171392
6892.0,270976.9181881297,79325.10317658656
6893.0,270947.0447241934,79316.35809370334
6894.0,270917.156289622,79307.608628354
6895.0,270887.252902475,79298.85478582518
6896.0,270857.33458079956,79290.09657139998
6897.0,270827.40134263196,79281.33399035825
6898.0,270797.45320599544,79272.56704797613
6899.0,270767.4901889036,79263.79574952686
6900.0,270737.5123093568,79255.02010027984
6901.0,270707.51958534546,79246.24010550146
6902.0,270677.51203484676,79237.45577045441
6903.0,270647.48967582796,79228.66710039832
6904.0,270617.4525262436,79219.87410058918
6905.0,270587.4006040375,79211.0767762798
6906.0,270557.33392714075,79202.27513271933
6907.0,270527.25251347496,79193.46917515404
6908.0,270497.1563809478,79184.6589088262
6909.0,270467.0455474575,79175.84433897531
6910.0,270436.9200308893,79167.025470837
6911.0,270406.7798491177,79158.20230964386
6912.0,270376.6250200057,79149.37486062506
6913.0,270346.4555614043,79140.54312900621
6914.0,270316.2714911535,79131.70712000981
6915.0,270286.0728270815,79122.86683885475
6916.0,270255.8595870051,79114.02229075677
6917.0,270225.63178872934,79105.17348092803
6918.0,270195.38945004833,79096.32041457754
6919.0,270165.132588744,79087.46309691074
6920.0,270134.8612225875,79078.60153312988
6921.0,270104.5753693379,79069.73572843376
6922.0,270074.2750467432,79060.86568801785
6923.0,270043.9602725394,79051.99141707414
6924.0,270013.6310644519,79043.11292079154
6925.0,269983.28744019376,79034.23020435529
6926.0,269952.9294174666,79025.34327294739
6927.0,269922.5570139616,79016.45213174663
6928.0,269892.1702473572,79007.55678592819
6929.0,269861.7691353213,78998.65724066412
6930.0,269831.3536955094,78989.75350112286
6931.0,269800.92394556664,78980.8455724698
6932.0,269770.4799031258,78971.9334598667
6933.0,269740.0215858089,78963.01716847223
6934.0,269709.5490112258,78954.09670344138
6935.0,269679.06219697586,78945.17206992621
6936.0,269648.56116064556,78936.2432730749
6937.0,269618.0459198119,78927.3103180329
6938.0,269587.5164920384,78918.37320994175
6939.0,269556.9728948789,78909.4319539401
6940.0,269526.4151458742,78900.48655516277
6941.0,269495.84326255514,78891.53701874174
6942.0,269465.2572624405,78882.58334980538
6943.0,269434.657163037,78873.62555347856
6944.0,269404.04298184125,78864.66363488323
6945.0,269373.4147363375,78855.69759913764
6946.0,269342.7724439988,78846.72745135683
6947.0,269312.1161222867,78837.75319665245
6948.0,269281.44578865194,78828.77484013299
6949.0,269250.7614605327,78819.79238690325
6950.0,269220.06315535726,78810.80584206515
6951.0,269189.35089054116,78801.81521071687
6952.0,269158.6246834893,78792.82049795348
6953.0,269127.88455159485,78783.82170886658
6954.0,269097.13051224,78774.81884854463
6955.0,269066.3625827948,78765.81192207248
6956.0,269035.5807806187,78756.8009345319
6957.0,269004.78512305976,78747.78589100132
6958.0,268973.97562745376,78738.76679655552
6959.0,268943.15231112647,78729.74365626647
6960.0,268912.31519139034,78720.71647520215
6961.0,268881.46428554924,78711.68525842804
6962.0,268850.59961089253,78702.65001100537
6963.0,268819.7211847012,78693.61073799299
6964.0,268788.82902424224,78684.56744444558
6965.0,268757.9231467733,78675.52013541505
6966.0,268727.0035695395,78666.46881594972
6967.0,268696.0703097754,78657.41349109482
6968.0,268665.123384703,78648.35416589184
6969.0,268634.162811535,78639.2908453796
6970.0,268603.18860747025,78630.22353459286
6971.0,268572.2007896986,78621.15223856369
6972.0,268541.19937539706,78612.07696232048
6973.0,268510.1843817317,78602.99771088839
6974.0,268479.15582585736,78593.91448928925
6975.0,268448.11372491764,78584.82730254166
6976.0,268417.0580960452,78575.736155661
6977.0,268385.98895636,78566.64105365888
6978.0,268354.9063229721,78557.54200154412
6979.0,268323.8102129798,78548.43900432198
6980.0,268292.70064346987,78539.33206699442
6981.0,268261.57763151795,78530.22119456013
6982.0,268230.44119418855,78521.10639201448
6983.0,268199.29134853464,78511.98766434961
6984.0,268168.128111598,78502.86501655419
6985.0,268136.951500409,78493.7384536137
6986.0,268105.761531987,78484.60798051034
6987.0,268074.55822333985,78475.47360222292
6988.0,268043.34159146406,78466.335323727
6989.0,268012.11165334505,78457.19314999483
6990.0,267980.868425957,78448.04708599533
6991.0,267949.61192626273,78438.89713669426
6992.0,267918.3421712136,78429.74330705384
6993.0,267887.0591777501,78420.58560203321
6994.0,267855.76296280074,78411.42402658799
6995.0,267824.4535432843,78402.25858567092
6996.0,267793.1309361063,78393.08928423091
6997.0,267761.7951581624,78383.91612721393
6998.0,267730.4462263369,78374.73911956263
6999.0,267699.08415750245,78365.55826621632
